Model,Attribution Technique,task_type,del(AttAUROC)
graphnet,IG,logic8,-0.004444444444444473
graphnet,IG,logic8,-0.05444444444444452
graphnet,IG,logic8,-0.014444444444444482
graphnet,IG,logic8,0.05555555555555547
graphnet,IG,logic8,-0.02444444444444449
graphnet,IG,logic8,0.05131578947368409
graphnet,IG,logic8,0.11833333333333318
graphnet,IG,logic8,0.20043859649122786
graphnet,IG,logic8,0.06421568627450958
graphnet,IG,logic8,0.11833333333333318
graphnet,IG,logic8,0.12149122807017532
graphnet,IG,logic8,0.24833333333333318
graphnet,IG,logic8,-0.04166666666666685
graphnet,IG,logic8,0.2583333333333331
graphnet,IG,logic8,0.13903508771929807
graphnet,IG,logic8,0.017337461300309664
graphnet,IG,logic8,0.08049535603715174
graphnet,IG,logic8,0.10154798761609918
graphnet,IG,logic8,0.09102167182662546
graphnet,IG,logic8,-0.02476780185758498
graphnet,IG,logic8,-0.0037151702786376584
graphnet,IG,logic8,0.02786377708978338
graphnet,IG,logic8,-0.0117647058823529
graphnet,IG,logic8,0.1226006191950465
graphnet,IG,logic8,0.03839009287925699
graphnet,IG,logic8,0.013333333333333308
graphnet,IG,logic8,-0.04549019607843141
graphnet,IG,logic8,-0.03372549019607851
graphnet,IG,logic8,-0.0219607843137255
graphnet,IG,logic8,-0.05725490196078442
graphnet,IG,logic8,-0.09254901960784323
graphnet,IG,logic8,-0.17490196078431375
graphnet,IG,logic8,-0.05725490196078442
graphnet,IG,logic8,-0.04549019607843141
graphnet,IG,logic8,-0.010196078431372602
graphnet,IG,logic8,-0.03111111111111098
graphnet,IG,logic8,0.04888888888888887
graphnet,IG,logic8,-0.23111111111111116
graphnet,IG,logic8,0.07134502923976604
graphnet,IG,logic8,-0.061111111111111005
graphnet,IG,logic8,-0.0011111111111111738
graphnet,IG,logic8,-0.05847953216374269
graphnet,IG,logic8,0.07134502923976616
graphnet,IG,logic8,-0.04111111111111121
graphnet,IG,logic8,0.018888888888888955
graphnet,IG,logic8,-0.22167182662538687
graphnet,IG,logic8,-0.19009287925696583
graphnet,IG,logic8,0.020433436532507843
graphnet,IG,logic8,-0.0006191950464394802
graphnet,IG,logic8,0.05201238390092888
graphnet,IG,logic8,0.03856209150326806
graphnet,IG,logic8,0.041486068111455165
graphnet,IG,logic8,0.005228758169934844
graphnet,IG,logic8,0.05201238390092888
graphnet,IG,logic8,0.020433436532507843
graphnet,IG,logic8,0.0763636363636363
graphnet,IG,logic8,-0.17428571428571438
graphnet,IG,logic8,0.09454545454545449
graphnet,IG,logic8,-0.041818181818181976
graphnet,IG,logic8,0.07571428571428562
graphnet,IG,logic8,0.08545454545454534
graphnet,IG,logic8,-0.3314285714285715
graphnet,IG,logic8,0.06380952380952376
graphnet,IG,logic8,-0.22090225563909782
graphnet,IG,logic8,0.09454545454545438
graphnet,IG,logic8,-0.010000000000000009
graphnet,IG,logic8,-0.09999999999999998
graphnet,IG,logic8,0.020000000000000018
graphnet,IG,logic8,-0.050000000000000044
graphnet,IG,logic8,0.040000000000000036
graphnet,IG,logic8,0.02631578947368418
graphnet,IG,logic8,-0.010000000000000009
graphnet,IG,logic8,-0.01000000000000012
graphnet,IG,logic8,0.030000000000000027
graphnet,IG,logic8,-1.1102230246251565e-16
graphnet,IG,logic8,0.18181818181818177
graphnet,IG,logic8,0.045454545454545525
graphnet,IG,logic8,0.11818181818181817
graphnet,IG,logic8,0.12857142857142867
graphnet,IG,logic8,0.09999999999999998
graphnet,IG,logic8,0.19090909090909092
graphnet,IG,logic8,0.11818181818181828
graphnet,IG,logic8,0.23636363636363633
graphnet,IG,logic8,0.34545454545454546
graphnet,IG,logic8,0.12727272727272732
graphnet,IG,logic8,-0.028205128205128216
graphnet,IG,logic8,0.09047619047619038
graphnet,IG,logic8,-0.08974358974358976
graphnet,IG,logic8,0.10476190476190472
graphnet,IG,logic8,0.01904761904761909
graphnet,IG,logic8,0.10476190476190472
graphnet,IG,logic8,0.033333333333333215
graphnet,IG,logic8,0.1333333333333333
graphnet,IG,logic8,0.07619047619047614
graphnet,IG,logic8,0.14761904761904754
graphnet,IG,logic8,-0.12017543859649127
graphnet,IG,logic8,-0.1082706766917294
graphnet,IG,logic8,-0.04160401002506264
graphnet,IG,logic8,-0.15588972431077697
graphnet,IG,logic8,0.02149122807017545
graphnet,IG,logic8,-0.04684210526315791
graphnet,IG,logic8,0.025062656641603898
graphnet,IG,logic8,-0.07969924812030071
graphnet,IG,logic8,0.03458646616541361
graphnet,IG,logic8,-0.0035087719298245723
graphnet,IG,logic8,0.17309941520467842
graphnet,IG,logic8,0.0888888888888889
graphnet,IG,logic8,0.28888888888888886
graphnet,IG,logic8,0.26888888888888884
graphnet,IG,logic8,-0.05111111111111111
graphnet,IG,logic8,0.11888888888888893
graphnet,IG,logic8,-0.011111111111111072
graphnet,IG,logic8,0.12046783625730983
graphnet,IG,logic8,0.24444444444444435
graphnet,IG,logic8,0.2188888888888889
graphnet,IG,logic8,0.012500000000000067
graphnet,IG,logic8,0.012499999999999956
graphnet,IG,logic8,-0.009722222222222299
graphnet,IG,logic8,-0.05220588235294121
graphnet,IG,logic8,-0.07573529411764712
graphnet,IG,logic8,-0.02083333333333348
graphnet,IG,logic8,-0.2012254901960785
graphnet,IG,logic8,-0.03194444444444455
graphnet,IG,logic8,0.023611111111111138
graphnet,IG,logic8,0.0791666666666665
graphnet,IG,logic8,-0.04331140350877205
graphnet,IG,logic8,0.03125
graphnet,IG,logic8,-0.022258771929824617
graphnet,IG,logic8,0.00347222222222221
graphnet,IG,logic8,0.030372807017543746
graphnet,IG,logic8,-0.06436403508771926
graphnet,IG,logic8,0.01984649122807003
graphnet,IG,logic8,-0.032785087719298334
graphnet,IG,logic8,0.0127314814814814
graphnet,IG,logic8,0.04976851851851849
graphnet,IG,logic8,0.03181818181818186
graphnet,IG,logic8,-0.08636363636363631
graphnet,IG,logic8,0.06428571428571439
graphnet,IG,logic8,0.059090909090909194
graphnet,IG,logic8,0.08636363636363642
graphnet,IG,logic8,0.09545454545454546
graphnet,IG,logic8,0.07727272727272727
graphnet,IG,logic8,0.12272727272727268
graphnet,IG,logic8,0.08636363636363642
graphnet,IG,logic8,-0.17727272727272714
graphnet,CAM,logic8,-0.06444444444444442
graphnet,CAM,logic8,0.05555555555555558
graphnet,CAM,logic8,-0.11286549707602334
graphnet,CAM,logic8,0.15555555555555567
graphnet,CAM,logic8,0.04555555555555557
graphnet,CAM,logic8,0.1955555555555557
graphnet,CAM,logic8,0.0029239766081871066
graphnet,CAM,logic8,0.2055555555555556
graphnet,CAM,logic8,-0.018128654970760105
graphnet,CAM,logic8,-0.12444444444444436
graphnet,CAM,logic8,-0.019548872180451093
graphnet,CAM,logic8,0.06616541353383476
graphnet,CAM,logic8,0.05664160401002505
graphnet,CAM,logic8,0.04711779448621567
graphnet,CAM,logic8,-0.20050125313283207
graphnet,CAM,logic8,0.12330827067669181
graphnet,CAM,logic8,-0.19097744360902258
graphnet,CAM,logic8,-0.010025062656641492
graphnet,CAM,logic8,0.009022556390977488
graphnet,CAM,logic8,0.01854636591478709
graphnet,CAM,logic8,-0.0625
graphnet,CAM,logic8,-0.040277777777777746
graphnet,CAM,logic8,-0.0625
graphnet,CAM,logic8,-0.06250000000000011
graphnet,CAM,logic8,-0.05138888888888882
graphnet,CAM,logic8,-0.006944444444444531
graphnet,CAM,logic8,-0.06250000000000011
graphnet,CAM,logic8,-0.05138888888888893
graphnet,CAM,logic8,-0.04027777777777786
graphnet,CAM,logic8,-0.07361111111111118
graphnet,CAM,logic8,0.028717948717948638
graphnet,CAM,logic8,0.001098901098900984
graphnet,CAM,logic8,-0.013186813186813251
graphnet,CAM,logic8,0.02871794871794875
graphnet,CAM,logic8,0.01538461538461533
graphnet,CAM,logic8,0.055384615384615365
graphnet,CAM,logic8,-0.05128205128205132
graphnet,CAM,logic8,0.027884615384615286
graphnet,CAM,logic8,-0.12836538461538471
graphnet,CAM,logic8,-0.024615384615384706
graphnet,CAM,logic8,0.20499999999999996
graphnet,CAM,logic8,-0.15500000000000003
graphnet,CAM,logic8,-0.008333333333333415
graphnet,CAM,logic8,0.0050000000000000044
graphnet,CAM,logic8,0.05833333333333335
graphnet,CAM,logic8,0.08499999999999996
graphnet,CAM,logic8,-0.03500000000000003
graphnet,CAM,logic8,0.04499999999999993
graphnet,CAM,logic8,0.01388888888888895
graphnet,CAM,logic8,0.08499999999999996
graphnet,CAM,logic8,-0.0019047619047620756
graphnet,CAM,logic8,-0.05568627450980412
graphnet,CAM,logic8,-0.05568627450980412
graphnet,CAM,logic8,-0.05568627450980412
graphnet,CAM,logic8,-0.010833333333333472
graphnet,CAM,logic8,-0.0556862745098039
graphnet,CAM,logic8,0.026666666666666616
graphnet,CAM,logic8,-0.07921568627450992
graphnet,CAM,logic8,-0.2792156862745099
graphnet,CAM,logic8,-0.05568627450980412
graphnet,CAM,logic8,0.026388888888888906
graphnet,CAM,logic8,0.039583333333333304
graphnet,CAM,logic8,-0.029166666666666674
graphnet,CAM,logic8,-0.040277777777777746
graphnet,CAM,logic8,-0.38472222222222224
graphnet,CAM,logic8,-0.18214285714285727
graphnet,CAM,logic8,-0.029166666666666785
graphnet,CAM,logic8,-0.05138888888888893
graphnet,CAM,logic8,-0.07361111111111107
graphnet,CAM,logic8,0.025735294117646967
graphnet,CAM,logic8,-0.008823529411764786
graphnet,CAM,logic8,0.04999999999999993
graphnet,CAM,logic8,0.04999999999999982
graphnet,CAM,logic8,-0.03888888888888897
graphnet,CAM,logic8,0.005555555555555536
graphnet,CAM,logic8,-0.005555555555555647
graphnet,CAM,logic8,-0.15000000000000013
graphnet,CAM,logic8,-0.0722222222222223
graphnet,CAM,logic8,-0.06111111111111123
graphnet,CAM,logic8,0.04999999999999993
graphnet,CAM,logic8,-0.010101010101009944
graphnet,CAM,logic8,0.04444444444444451
graphnet,CAM,logic8,-0.09930555555555554
graphnet,CAM,logic8,-0.19555555555555548
graphnet,CAM,logic8,0.04444444444444451
graphnet,CAM,logic8,0.04444444444444451
graphnet,CAM,logic8,-0.101010101010101
graphnet,CAM,logic8,-0.09930555555555554
graphnet,CAM,logic8,-0.041269841269841234
graphnet,CAM,logic8,-0.0828282828282828
graphnet,CAM,logic8,-0.0071428571428571175
graphnet,CAM,logic8,0.0038461538461538325
graphnet,CAM,logic8,0.0038461538461538325
graphnet,CAM,logic8,-0.0071428571428572285
graphnet,CAM,logic8,-0.0071428571428571175
graphnet,CAM,logic8,-0.021428571428571352
graphnet,CAM,logic8,0.0071428571428571175
graphnet,CAM,logic8,0.0071428571428572285
graphnet,CAM,logic8,-0.021428571428571463
graphnet,CAM,logic8,0.0071428571428572285
graphnet,CAM,logic8,0.02083333333333326
graphnet,CAM,logic8,0.07638888888888873
graphnet,CAM,logic8,0.06527777777777777
graphnet,CAM,logic8,0.09861111111111098
graphnet,CAM,logic8,0.009722222222222188
graphnet,CAM,logic8,-0.536029411764706
graphnet,CAM,logic8,-0.4236111111111112
graphnet,CAM,logic8,0.028676470588235192
graphnet,CAM,logic8,0.09861111111111098
graphnet,CAM,logic8,0.06527777777777777
graphnet,CAM,logic8,0.06967418546365911
graphnet,CAM,logic8,0.16491228070175434
graphnet,CAM,logic8,0.11157894736842111
graphnet,CAM,logic8,-0.03508771929824572
graphnet,CAM,logic8,-0.016040100250626632
graphnet,CAM,logic8,-0.4285517715858274
graphnet,CAM,logic8,0.11729323308270678
graphnet,CAM,logic8,-0.0541353383458647
graphnet,CAM,logic8,-0.025563909774436122
graphnet,CAM,logic8,0.16157894736842093
graphnet,CAM,logic8,0.043356643356643354
graphnet,CAM,logic8,-0.051515151515151514
graphnet,CAM,logic8,0.058741258741258684
graphnet,CAM,logic8,-0.03356643356643352
graphnet,CAM,logic8,-0.21818181818181825
graphnet,CAM,logic8,-0.034848484848484795
graphnet,CAM,logic8,-0.09510489510489506
graphnet,CAM,logic8,-0.03356643356643363
graphnet,CAM,logic8,-0.0643356643356644
graphnet,CAM,logic8,-0.018181818181818188
graphnet,CAM,logic8,0.0033333333333332993
graphnet,CAM,logic8,-0.37019607843137253
graphnet,CAM,logic8,-0.005490196078431486
graphnet,CAM,logic8,0.029803921568627434
graphnet,CAM,logic8,0.18666666666666665
graphnet,CAM,logic8,0.02833333333333332
graphnet,CAM,logic8,0.006274509803921524
graphnet,CAM,logic8,-0.009166666666666656
graphnet,CAM,logic8,0.018039215686274535
graphnet,CAM,logic8,-0.005490196078431375
graphnet,CAM,logic8,0.03636363636363649
graphnet,CAM,logic8,-0.1909090909090908
graphnet,CAM,logic8,-0.014814814814814836
graphnet,CAM,logic8,0.00909090909090915
graphnet,CAM,logic8,-0.07272727272727275
graphnet,CAM,logic8,-0.13636363636363635
graphnet,CAM,logic8,0.027272727272727337
graphnet,CAM,logic8,0.054545454545454675
graphnet,CAM,logic8,-0.018181818181818077
graphnet,CAM,logic8,-0.10909090909090902
graphnet,CAM,logic8,-0.023214285714285632
graphnet,CAM,logic8,0.0267857142857143
graphnet,CAM,logic8,-0.04196428571428579
graphnet,CAM,logic8,0.014285714285714346
graphnet,CAM,logic8,0.008035714285714257
graphnet,CAM,logic8,0.014285714285714346
graphnet,CAM,logic8,0.014285714285714346
graphnet,CAM,logic8,-0.0357142857142857
graphnet,CAM,logic8,0.04095238095238096
graphnet,CAM,logic8,0.0892857142857143
graphnet,CAM,logic8,-0.09166666666666679
graphnet,CAM,logic8,-0.1361111111111113
graphnet,CAM,logic8,-0.14852941176470602
graphnet,CAM,logic8,-0.15833333333333344
graphnet,CAM,logic8,-0.01388888888888895
graphnet,CAM,logic8,-0.047222222222222276
graphnet,CAM,logic8,-0.0805555555555556
graphnet,CAM,logic8,-0.38055555555555565
graphnet,CAM,logic8,-0.2583333333333334
graphnet,CAM,logic8,-0.5027777777777779
graphnet,CAM,logic8,-0.06363636363636382
graphnet,CAM,logic8,-0.028571428571428692
graphnet,CAM,logic8,-1.1102230246251565e-16
graphnet,CAM,logic8,0.027272727272727115
graphnet,CAM,logic8,-0.0181818181818183
graphnet,CAM,logic8,-0.20909090909090922
graphnet,CAM,logic8,-0.00909090909090926
graphnet,CAM,logic8,-0.20000000000000007
graphnet,CAM,logic8,-0.054545454545454675
graphnet,CAM,logic8,-0.009523809523809712
graphnet,CAM,logic8,0.0
graphnet,CAM,logic8,0.030000000000000027
graphnet,CAM,logic8,0.0
graphnet,CAM,logic8,-0.010000000000000009
graphnet,CAM,logic8,-0.04210526315789476
graphnet,CAM,logic8,0.010000000000000009
graphnet,CAM,logic8,-0.039999999999999925
graphnet,CAM,logic8,0.010000000000000009
graphnet,CAM,logic8,0.09999999999999998
graphnet,CAM,logic8,0.010000000000000009
graphnet,CAM,logic8,0.06516290726817031
graphnet,CAM,logic8,-0.025789473684210584
graphnet,CAM,logic8,-0.03959899749373452
graphnet,CAM,logic8,-0.01102756892230583
graphnet,CAM,logic8,0.04611528822055133
graphnet,CAM,logic8,-0.0015037593984963404
graphnet,CAM,logic8,0.03659147869674184
graphnet,CAM,logic8,0.02706766917293224
graphnet,CAM,logic8,-0.025789473684210695
graphnet,CAM,logic8,-0.0057894736842105665
graphnet,CAM,logic8,0.0457894736842106
graphnet,CAM,logic8,-0.027067669172932296
graphnet,CAM,logic8,0.1919799498746867
graphnet,CAM,logic8,0.07769423558897248
graphnet,CAM,logic8,0.2205513784461154
graphnet,CAM,logic8,0.03959899749373441
graphnet,CAM,logic8,0.15488721804511285
graphnet,CAM,logic8,0.02055137844611532
graphnet,CAM,logic8,0.01102756892230583
graphnet,CAM,logic8,0.03007518796992481
graphnet,CAM,logic8,0.2047619047619047
graphnet,CAM,logic8,0.5190476190476191
graphnet,CAM,logic8,0.27142857142857135
graphnet,CAM,logic8,0.4727272727272728
graphnet,CAM,logic8,0.042857142857142816
graphnet,CAM,logic8,-0.036363636363636376
graphnet,CAM,logic8,0.4818181818181818
graphnet,CAM,logic8,-0.007142857142857173
graphnet,CAM,logic8,0.2909090909090909
graphnet,CAM,logic8,0.03333333333333327
graphnet,CAM,logic8,-0.1032581453634086
graphnet,CAM,logic8,-0.16992481203007526
graphnet,CAM,logic8,-0.04611528822055133
graphnet,CAM,logic8,-0.046115288220551554
graphnet,CAM,logic8,-0.093734335839599
graphnet,CAM,logic8,0.0015037593984961184
graphnet,CAM,logic8,-0.00802005012531326
graphnet,CAM,logic8,-0.1032581453634086
graphnet,CAM,logic8,0.01102756892230572
graphnet,CAM,logic8,-0.1032581453634086
graphnet,CAM,logic8,0.20952380952380945
graphnet,CAM,logic8,0.35238095238095235
graphnet,CAM,logic8,0.4128205128205128
graphnet,CAM,logic8,0.3205128205128205
graphnet,CAM,logic8,0.3380952380952382
graphnet,CAM,logic8,0.038095238095238126
graphnet,CAM,logic8,0.3666666666666666
graphnet,CAM,logic8,0.1952380952380952
graphnet,CAM,logic8,0.28095238095238095
graphnet,CAM,logic8,-0.09047619047619049
graphnet,CAM,logic8,0.0
graphnet,CAM,logic8,0.022222222222222254
graphnet,CAM,logic8,-0.03333333333333344
graphnet,CAM,logic8,0.0
graphnet,CAM,logic8,0.0
graphnet,CAM,logic8,0.0
graphnet,CAM,logic8,0.0
graphnet,CAM,logic8,0.0
graphnet,CAM,logic8,0.0
graphnet,CAM,logic8,0.011111111111111072
graphnet,CAM,logic8,0.018181818181818188
graphnet,CAM,logic8,-0.19999999999999996
graphnet,CAM,logic8,-0.0818181818181819
graphnet,CAM,logic8,-0.13636363636363635
graphnet,CAM,logic8,0.027272727272727226
graphnet,CAM,logic8,-0.2090909090909091
graphnet,CAM,logic8,-0.2090909090909091
graphnet,CAM,logic8,0.009523809523809601
graphnet,CAM,logic8,-0.027272727272727226
graphnet,CAM,logic8,-0.027272727272727337
graphnet,CAM,logic8,-0.047222222222222165
graphnet,CAM,logic8,0.08611111111111114
graphnet,CAM,logic8,-0.10277777777777775
graphnet,CAM,logic8,0.05833333333333335
graphnet,CAM,logic8,-0.11785714285714288
graphnet,CAM,logic8,-0.24722222222222223
graphnet,CAM,logic8,0.06323529411764706
graphnet,CAM,logic8,0.008333333333333415
graphnet,CAM,logic8,0.063888888888889
graphnet,CAM,logic8,0.13382352941176479
graphnet,CAM,logic8,-0.19444444444444442
graphnet,CAM,logic8,0.29555555555555557
graphnet,CAM,logic8,-0.09444444444444444
graphnet,CAM,logic8,-0.004444444444444584
graphnet,CAM,logic8,-0.23968253968253972
graphnet,CAM,logic8,-0.16031746031746036
graphnet,CAM,logic8,-0.25555555555555565
graphnet,CAM,logic8,-0.3244444444444444
graphnet,CAM,logic8,-0.17444444444444446
graphnet,CAM,logic8,-0.3844444444444445
graphnet,CAM,logic8,-0.008928571428571508
graphnet,CAM,logic8,0.06607142857142856
graphnet,CAM,logic8,0.0035714285714285587
graphnet,CAM,logic8,0.13626373626373622
graphnet,CAM,logic8,-0.14642857142857146
graphnet,CAM,logic8,0.13626373626373633
graphnet,CAM,logic8,-0.008928571428571508
graphnet,CAM,logic8,-0.008928571428571397
graphnet,CAM,logic8,-0.12142857142857144
graphnet,CAM,logic8,0.1554945054945054
graphnet,CAM,logic8,-0.08714285714285719
graphnet,CAM,logic8,-0.0663636363636364
graphnet,CAM,logic8,-0.0027272727272726893
graphnet,CAM,logic8,-0.0027272727272726893
graphnet,CAM,logic8,-0.09190476190476182
graphnet,CAM,logic8,-0.011818181818181728
graphnet,CAM,logic8,-0.12090909090909085
graphnet,CAM,logic8,0.07000000000000006
graphnet,CAM,logic8,0.07000000000000006
graphnet,CAM,logic8,-0.020909090909090877
graphnet,CAM,logic8,-0.10272727272727278
graphnet,CAM,logic8,-0.1572727272727273
graphnet,CAM,logic8,-0.11181818181818182
graphnet,CAM,logic8,-0.19363636363636366
graphnet,CAM,logic8,-0.020909090909090877
graphnet,CAM,logic8,-0.16636363636363638
graphnet,CAM,logic8,-0.08454545454545459
graphnet,CAM,logic8,0.06999999999999995
graphnet,CAM,logic8,-0.09363636363636363
graphnet,CAM,logic8,-0.07545454545454555
graphnet,CAM,logic8,-0.03666666666666668
graphnet,CAM,logic8,-0.036666666666666625
graphnet,CAM,logic8,0.3533333333333334
graphnet,CAM,logic8,0.007017543859649145
graphnet,CAM,logic8,-0.046666666666666634
graphnet,CAM,logic8,0.31333333333333346
graphnet,CAM,logic8,-0.016666666666666663
graphnet,CAM,logic8,0.19333333333333325
graphnet,CAM,logic8,-0.026666666666666616
graphnet,CAM,logic8,0.2701754385964913
graphnet,CAM,logic8,-0.11177944862155398
graphnet,CAM,logic8,0.031077694235588815
graphnet,CAM,logic8,0.08822055137844598
graphnet,CAM,logic8,0.14536340852130314
graphnet,CAM,logic8,0.14536340852130314
graphnet,CAM,logic8,-0.04511278195488733
graphnet,CAM,logic8,0.08822055137844609
graphnet,CAM,logic8,0.14536340852130314
graphnet,CAM,logic8,0.23107769423558877
graphnet,CAM,logic8,0.11679197994987467
graphnet,CAM,logic8,0.03076923076923077
graphnet,CAM,logic8,0.004102564102564155
graphnet,CAM,logic8,0.1774358974358975
graphnet,CAM,logic8,-0.02256410256410246
graphnet,CAM,logic8,-0.1958974358974359
graphnet,CAM,logic8,0.08410256410256411
graphnet,CAM,logic8,-0.06256410256410261
graphnet,CAM,logic8,-0.05494505494505497
graphnet,CAM,logic8,0.004102564102564044
graphnet,CAM,logic8,0.0707692307692308
graphnet,CAM,logic8,-0.038181818181818206
