task_type,block_type,Technique,ATT AUROC,ATT tau
logic8,gcn,CAM,0.9159287268295672,
logic8,gcn,CAM,0.9083384197051656,
logic8,gcn,CAM,0.9290464541519046,
logic8,gcn,CAM,0.9256144004452026,
logic8,gcn,CAM,0.9126028232163238,
logic8,gcn,CAM,0.9125351257266776,
logic8,gcn,CAM,0.9017903050331498,
logic8,gcn,CAM,0.9035096686505336,
logic8,gcn,CAM,0.8966995049000797,
logic8,gcn,CAM,0.9163178392117348,
logic8,gcn,CAM,0.9161877345987915,
logic8,gcn,CAM,0.906557347556562,
logic8,gcn,CAM,0.926721326908162,
logic8,gcn,CAM,0.9155044731010594,
logic8,gcn,CAM,0.9089114537321418,
logic8,gcn,CAM,0.9121142571454116,
logic8,gcn,Random,0.4977915361326414,
logic8,mpnn,GradInput,0.5559896364338837,
logic8,mpnn,GradInput,0.5490417173784511,
logic8,mpnn,GradInput,0.5449131200965869,
logic8,mpnn,GradInput,0.5743819456863589,
logic8,mpnn,GradInput,0.5223733969952021,
logic8,mpnn,GradInput,0.5761805851343115,
logic8,mpnn,GradInput,0.5158781883703065,
logic8,mpnn,GradInput,0.5689625729029428,
logic8,mpnn,GradInput,0.5670677016513765,
logic8,mpnn,GradInput,0.5179577925501117,
logic8,mpnn,GradInput,0.5408279792436836,
logic8,mpnn,GradInput,0.559651731756358,
logic8,mpnn,GradInput,0.5547297032580581,
logic8,mpnn,GradInput,0.5275300133960031,
logic8,mpnn,GradInput,0.5283164496633672,
logic8,mpnn,GradInput,0.5420725572711652,
logic8,mpnn,GradInput,0.5514668513658746,
logic8,mpnn,GradInput,0.5838461319022177,
logic8,mpnn,GradInput,0.548534859444152,
logic8,mpnn,GradInput,0.530231545970004,
logic8,mpnn,SmoothGrad(GradInput),0.5544530372860387,
logic8,mpnn,SmoothGrad(GradInput),0.528270470977944,
logic8,mpnn,SmoothGrad(GradInput),0.5531369890087747,
logic8,mpnn,SmoothGrad(GradInput),0.5837368637772069,
logic8,mpnn,SmoothGrad(GradInput),0.5317496338187963,
logic8,mpnn,SmoothGrad(GradInput),0.5800474624522846,
logic8,mpnn,SmoothGrad(GradInput),0.5281985585532548,
logic8,mpnn,SmoothGrad(GradInput),0.5754744471336071,
logic8,mpnn,SmoothGrad(GradInput),0.5888251951085578,
logic8,mpnn,SmoothGrad(GradInput),0.5147838102088729,
logic8,mpnn,SmoothGrad(GradInput),0.5456323998655451,
logic8,mpnn,SmoothGrad(GradInput),0.5627803369329218,
logic8,mpnn,SmoothGrad(GradInput),0.5655966740717988,
logic8,mpnn,SmoothGrad(GradInput),0.5438498247611979,
logic8,mpnn,SmoothGrad(GradInput),0.5409259509100715,
logic8,mpnn,SmoothGrad(GradInput),0.5664682815271334,
logic8,mpnn,SmoothGrad(GradInput),0.5689060535184588,
logic8,mpnn,SmoothGrad(GradInput),0.5982568764534169,
logic8,mpnn,SmoothGrad(GradInput),0.5582307814515722,
logic8,mpnn,SmoothGrad(GradInput),0.5426974763425056,
logic8,mpnn,GradCAM-last,0.896710257551903,
logic8,mpnn,GradCAM-last,0.9433236018989382,
logic8,mpnn,GradCAM-last,0.952737402804896,
logic8,mpnn,GradCAM-last,0.9261953976379628,
logic8,mpnn,GradCAM-last,0.9400133728105108,
logic8,mpnn,GradCAM-last,0.9397498156944818,
logic8,mpnn,GradCAM-last,0.9451523244399714,
logic8,mpnn,GradCAM-last,0.91720541273797,
logic8,mpnn,GradCAM-last,0.9289986232785208,
logic8,mpnn,GradCAM-last,0.9413084769665738,
logic8,mpnn,GradCAM-last,0.9157605728484316,
logic8,mpnn,GradCAM-last,0.9215406911837604,
logic8,mpnn,GradCAM-last,0.9241389382608444,
logic8,mpnn,GradCAM-last,0.9343812419764144,
logic8,mpnn,GradCAM-last,0.915395066866564,
logic8,mpnn,GradCAM-last,0.9096688458639468,
logic8,mpnn,GradCAM-last,0.9124598144369797,
logic8,mpnn,GradCAM-last,0.9387949104894971,
logic8,mpnn,GradCAM-last,0.9265018275399544,
logic8,mpnn,GradCAM-last,0.9188769348309032,
logic8,mpnn,GradCAM-all,0.7485185321172211,
logic8,mpnn,GradCAM-all,0.7549317869311308,
logic8,mpnn,GradCAM-all,0.7785026880399227,
logic8,mpnn,GradCAM-all,0.7420159824008887,
logic8,mpnn,GradCAM-all,0.7872124442102969,
logic8,mpnn,GradCAM-all,0.7353993708794213,
logic8,mpnn,GradCAM-all,0.7876865507801291,
logic8,mpnn,GradCAM-all,0.7645629565147954,
logic8,mpnn,GradCAM-all,0.7783551348052171,
logic8,mpnn,GradCAM-all,0.7743692011543452,
logic8,mpnn,GradCAM-all,0.7739131647841029,
logic8,mpnn,GradCAM-all,0.7466090317095143,
logic8,mpnn,GradCAM-all,0.7950819980153918,
logic8,mpnn,GradCAM-all,0.765633473519301,
logic8,mpnn,GradCAM-all,0.7747234128173929,
logic8,mpnn,GradCAM-all,0.7641081029575766,
logic8,mpnn,GradCAM-all,0.7508310832026698,
logic8,mpnn,GradCAM-all,0.7924142059124304,
logic8,mpnn,GradCAM-all,0.7815099219064799,
logic8,mpnn,GradCAM-all,0.7451675757742356,
logic8,mpnn,IG,0.7848473795017956,
logic8,mpnn,IG,0.7635092445638271,
logic8,mpnn,IG,0.8373536405822404,
logic8,mpnn,IG,0.7766161616700242,
logic8,mpnn,IG,0.7670134570774528,
logic8,mpnn,IG,0.8576822968870619,
logic8,mpnn,IG,0.7571109884304464,
logic8,mpnn,IG,0.8088832272992548,
logic8,mpnn,IG,0.7695705952633347,
logic8,mpnn,IG,0.7782910639940809,
logic8,mpnn,IG,0.8040076197717059,
logic8,mpnn,IG,0.8082452278757615,
logic8,mpnn,IG,0.7600342079799208,
logic8,mpnn,IG,0.7506325539908248,
logic8,mpnn,IG,0.7780368761591232,
logic8,mpnn,IG,0.7557778070243583,
logic8,mpnn,IG,0.7838636441418673,
logic8,mpnn,IG,0.7674561744793299,
logic8,mpnn,IG,0.7644152110274272,
logic8,mpnn,IG,0.7762853526857691,
logic8,mpnn,CAM,0.971055922573976,
logic8,mpnn,CAM,0.9803788961513764,
logic8,mpnn,CAM,0.979957709061054,
logic8,mpnn,CAM,0.9695122569134382,
logic8,mpnn,CAM,0.9729908021573812,
logic8,mpnn,CAM,0.9800936423998496,
logic8,mpnn,CAM,0.9830143530337848,
logic8,mpnn,CAM,0.9678447351732165,
logic8,mpnn,CAM,0.9780074699493994,
logic8,mpnn,CAM,0.9749408413454048,
logic8,mpnn,CAM,0.9757141764925976,
logic8,mpnn,CAM,0.9721242873407322,
logic8,mpnn,CAM,0.9792104585627742,
logic8,mpnn,CAM,0.9737044367077492,
logic8,mpnn,CAM,0.9732961453407352,
logic8,mpnn,CAM,0.9622764971509072,
logic8,mpnn,CAM,0.97305498050087,
logic8,mpnn,CAM,0.975817296755192,
logic8,mpnn,CAM,0.982833791024202,
logic8,mpnn,CAM,0.9668418532312616,
logic8,mpnn,Random,0.4977915361326414,
logic8,graphnet,GradInput,0.6196165922643873,
logic8,graphnet,GradInput,0.6163945343408007,
logic8,graphnet,GradInput,0.6065110732233513,
logic8,graphnet,GradInput,0.5610024607340086,
logic8,graphnet,GradInput,0.6139204288350529,
logic8,graphnet,GradInput,0.6083442334157809,
logic8,graphnet,GradInput,0.5584615408148185,
logic8,graphnet,GradInput,0.5365590078624645,
logic8,graphnet,GradInput,0.5919155067760196,
logic8,graphnet,GradInput,0.5813167710378208,
logic8,graphnet,GradInput,0.5578495686859245,
logic8,graphnet,GradInput,0.620212806016521,
logic8,graphnet,GradInput,0.6159236895113898,
logic8,graphnet,GradInput,0.5788780690086361,
logic8,graphnet,GradInput,0.568007669248663,
logic8,graphnet,GradInput,0.5411386371634481,
logic8,graphnet,GradInput,0.5859586224414193,
logic8,graphnet,GradInput,0.5845379526202837,
logic8,graphnet,GradInput,0.5576746591126079,
logic8,graphnet,GradInput,0.6295223938176079,
logic8,graphnet,SmoothGrad(GradInput),0.6204420939977813,
logic8,graphnet,SmoothGrad(GradInput),0.608614347441683,
logic8,graphnet,SmoothGrad(GradInput),0.6345533386024829,
logic8,graphnet,SmoothGrad(GradInput),0.5792794558706637,
logic8,graphnet,SmoothGrad(GradInput),0.6107777409969711,
logic8,graphnet,SmoothGrad(GradInput),0.6034263609889641,
logic8,graphnet,SmoothGrad(GradInput),0.5823262550891651,
logic8,graphnet,SmoothGrad(GradInput),0.5377601382318113,
logic8,graphnet,SmoothGrad(GradInput),0.6139757214564253,
logic8,graphnet,SmoothGrad(GradInput),0.5794470383126927,
logic8,graphnet,SmoothGrad(GradInput),0.5820749632966544,
logic8,graphnet,SmoothGrad(GradInput),0.6294897481763985,
logic8,graphnet,SmoothGrad(GradInput),0.6095683285478166,
logic8,graphnet,SmoothGrad(GradInput),0.5799109872589461,
logic8,graphnet,SmoothGrad(GradInput),0.5746981616051879,
logic8,graphnet,SmoothGrad(GradInput),0.5612500994655479,
logic8,graphnet,SmoothGrad(GradInput),0.5957094110264031,
logic8,graphnet,SmoothGrad(GradInput),0.6082356084898697,
logic8,graphnet,SmoothGrad(GradInput),0.5720463493783032,
logic8,graphnet,SmoothGrad(GradInput),0.6323310143105185,
logic8,graphnet,GradCAM-last,0.5894719890537921,
logic8,graphnet,GradCAM-last,0.4589869984043698,
logic8,graphnet,GradCAM-last,0.5997012001373079,
logic8,graphnet,GradCAM-last,0.5582979868765634,
logic8,graphnet,GradCAM-last,0.5345126467785579,
logic8,graphnet,GradCAM-last,0.7794701187152234,
logic8,graphnet,GradCAM-last,0.7351937631386811,
logic8,graphnet,GradCAM-last,0.5443821399592544,
logic8,graphnet,GradCAM-last,0.5677518614201054,
logic8,graphnet,GradCAM-last,0.5640890477613418,
logic8,graphnet,GradCAM-last,0.6186491801673738,
logic8,graphnet,GradCAM-last,0.6317329858634898,
logic8,graphnet,GradCAM-last,0.5023973057891812,
logic8,graphnet,GradCAM-last,0.5440378146146277,
logic8,graphnet,GradCAM-last,0.6039111019765695,
logic8,graphnet,GradCAM-last,0.47941839298414496,
logic8,graphnet,GradCAM-last,0.5676583461920967,
logic8,graphnet,GradCAM-last,0.4406693095326113,
logic8,graphnet,GradCAM-last,0.4496028306700948,
logic8,graphnet,GradCAM-last,0.5410931837435448,
logic8,graphnet,GradCAM-all,0.5867571174053531,
logic8,graphnet,GradCAM-all,0.5608712071938653,
logic8,graphnet,GradCAM-all,0.5667401593402258,
logic8,graphnet,GradCAM-all,0.5562969892859094,
logic8,graphnet,GradCAM-all,0.586602539642954,
logic8,graphnet,GradCAM-all,0.5757322565232457,
logic8,graphnet,GradCAM-all,0.5725448987094229,
logic8,graphnet,GradCAM-all,0.6340252163757726,
logic8,graphnet,GradCAM-all,0.5692236994047467,
logic8,graphnet,GradCAM-all,0.6080152837631034,
logic8,graphnet,GradCAM-all,0.6225059877715584,
logic8,graphnet,GradCAM-all,0.5698110287790962,
logic8,graphnet,GradCAM-all,0.5854881645000365,
logic8,graphnet,GradCAM-all,0.5648963475190207,
logic8,graphnet,GradCAM-all,0.6000671806279475,
logic8,graphnet,GradCAM-all,0.6135786619221769,
logic8,graphnet,GradCAM-all,0.6021976279659745,
logic8,graphnet,GradCAM-all,0.6015559729276486,
logic8,graphnet,GradCAM-all,0.5075718172133162,
logic8,graphnet,GradCAM-all,0.6069259538067138,
logic8,graphnet,IG,0.8073676108850583,
logic8,graphnet,IG,0.7317216064242859,
logic8,graphnet,IG,0.8143053732582853,
logic8,graphnet,IG,0.8292129163887959,
logic8,graphnet,IG,0.7921585609821745,
logic8,graphnet,IG,0.7978418616968912,
logic8,graphnet,IG,0.7588805020962902,
logic8,graphnet,IG,0.7668527793952153,
logic8,graphnet,IG,0.7655123817013824,
logic8,graphnet,IG,0.7340707650032413,
logic8,graphnet,IG,0.7699390376363191,
logic8,graphnet,IG,0.7903565917128244,
logic8,graphnet,IG,0.7321842284096655,
logic8,graphnet,IG,0.6993073869533417,
logic8,graphnet,IG,0.7247854715305639,
logic8,graphnet,IG,0.7920834272569779,
logic8,graphnet,IG,0.7867943335517652,
logic8,graphnet,IG,0.7333060633529793,
logic8,graphnet,IG,0.7202236082565673,
logic8,graphnet,IG,0.791779675089267,
logic8,graphnet,CAM,0.8190186277222302,
logic8,graphnet,CAM,0.4838661336923727,
logic8,graphnet,CAM,0.72523908169103,
logic8,graphnet,CAM,0.6532523584587768,
logic8,graphnet,CAM,0.5803697632352905,
logic8,graphnet,CAM,0.9140799991181511,
logic8,graphnet,CAM,0.7552307645565157,
logic8,graphnet,CAM,0.59330012383546,
logic8,graphnet,CAM,0.7494044495196199,
logic8,graphnet,CAM,0.6596979065893908,
logic8,graphnet,CAM,0.7463605055247237,
logic8,graphnet,CAM,0.7810071375867527,
logic8,graphnet,CAM,0.5331454189600714,
logic8,graphnet,CAM,0.5564528976603348,
logic8,graphnet,CAM,0.6796424714808014,
logic8,graphnet,CAM,0.5495387273020297,
logic8,graphnet,CAM,0.6112390723848123,
logic8,graphnet,CAM,0.5333761556178006,
logic8,graphnet,CAM,0.5304752314318589,
logic8,graphnet,CAM,0.5859692550191236,
logic8,graphnet,Random,0.4977915361326414,
logic8,gat,GradInput,0.5204551159573662,
logic8,gat,GradInput,0.5257424452219914,
logic8,gat,GradInput,0.5128308024182391,
logic8,gat,GradInput,0.5170196181361861,
logic8,gat,GradInput,0.52314069285544,
logic8,gat,GradInput,0.5059445124294689,
logic8,gat,SmoothGrad(GradInput),0.42129579904115144,
logic8,gat,SmoothGrad(GradInput),0.3872543450437424,
logic8,gat,SmoothGrad(GradInput),0.40364259261434665,
logic8,gat,SmoothGrad(GradInput),0.4750872844803964,
logic8,gat,SmoothGrad(GradInput),0.4187021053938291,
logic8,gat,SmoothGrad(GradInput),0.4311753681752529,
logic8,gat,GradCAM-last,0.5540679019897323,
logic8,gat,GradCAM-last,0.5311507458766962,
logic8,gat,GradCAM-last,0.5488590999321901,
logic8,gat,GradCAM-last,0.5571848617689821,
logic8,gat,GradCAM-last,0.5546901294793409,
logic8,gat,GradCAM-last,0.5550079971814504,
logic8,gat,GradCAM-all,0.5471283456716054,
logic8,gat,GradCAM-all,0.5228701771121935,
logic8,gat,GradCAM-all,0.5198626313720455,
logic8,gat,GradCAM-all,0.5381100190043124,
logic8,gat,GradCAM-all,0.5317512942612592,
logic8,gat,GradCAM-all,0.5106665167351571,
logic8,gat,IG,0.668231213418857,
logic8,gat,IG,0.6690717730144023,
logic8,gat,IG,0.7121425323565811,
logic8,gat,IG,0.7194501577362294,
logic8,gat,IG,0.6426010386446751,
logic8,gat,IG,0.6874923497822778,
logic8,gat,CAM,0.8301253884750248,
logic8,gat,CAM,0.8453847649167856,
logic8,gat,CAM,0.8446393765687086,
logic8,gat,CAM,0.8461818249133186,
logic8,gat,CAM,0.8314372917728671,
logic8,gat,CAM,0.8529545852711059,
logic8,gat,AttWeights,0.530322697649552,
logic8,gat,AttWeights,0.5300146671725345,
logic8,gat,AttWeights,0.5279544610999323,
logic8,gat,AttWeights,0.5240159697702351,
logic8,gat,AttWeights,0.5246938443440967,
logic8,gat,AttWeights,0.5252999763039835,
logic8,gat,Random,0.49741209382955115,
logic8,gat,Random,0.49741209382955115,
logic8,gat,Random,0.49741209382955115,
logic8,gat,Random,0.4975287280576309,
logic8,gat,Random,0.49741209382955115,
logic8,gat,Random,0.4975287280576309,
logic10,gcn,GradInput,0.5461310985641343,
logic10,gcn,GradInput,0.5471451264734544,
logic10,gcn,GradInput,0.5539420418765488,
logic10,gcn,GradInput,0.5307414039333682,
logic10,gcn,GradInput,0.5406144107290618,
logic10,gcn,GradInput,0.5261756297003862,
logic10,gcn,GradInput,0.49285766207209997,
logic10,gcn,GradInput,0.4926217792624042,
logic10,gcn,GradInput,0.5265999164751194,
logic10,gcn,GradInput,0.5190647792413215,
logic10,gcn,GradInput,0.5315682445035124,
logic10,gcn,GradInput,0.5419202845765346,
logic10,gcn,GradInput,0.5135734354930783,
logic10,gcn,GradInput,0.4727534519052377,
logic10,gcn,GradInput,0.5453552176989678,
logic10,gcn,GradInput,0.4769492796390118,
logic10,gcn,GradInput,0.4783978348040848,
logic10,gcn,GradInput,0.5256124245298353,
logic10,gcn,GradInput,0.4941701688688296,
logic10,gcn,GradInput,0.5179464044140384,
logic10,gcn,SmoothGrad(GradInput),0.5526801586929935,
logic10,gcn,SmoothGrad(GradInput),0.5506975341127127,
logic10,gcn,SmoothGrad(GradInput),0.5176869930664574,
logic10,gcn,SmoothGrad(GradInput),0.5348002567868639,
logic10,gcn,SmoothGrad(GradInput),0.5479290206096212,
logic10,gcn,SmoothGrad(GradInput),0.5510503261619333,
logic10,gcn,SmoothGrad(GradInput),0.5045326184682921,
logic10,gcn,SmoothGrad(GradInput),0.4824759937483152,
logic10,gcn,SmoothGrad(GradInput),0.4544087385828458,
logic10,gcn,SmoothGrad(GradInput),0.5117649656496551,
logic10,gcn,SmoothGrad(GradInput),0.5271916439215546,
logic10,gcn,SmoothGrad(GradInput),0.5479956396530057,
logic10,gcn,SmoothGrad(GradInput),0.4985114788260081,
logic10,gcn,SmoothGrad(GradInput),0.4893382510346796,
logic10,gcn,SmoothGrad(GradInput),0.5770030530605307,
logic10,gcn,SmoothGrad(GradInput),0.4046379166468452,
logic10,gcn,SmoothGrad(GradInput),0.4754152771380856,
logic10,gcn,SmoothGrad(GradInput),0.513383313115456,
logic10,gcn,SmoothGrad(GradInput),0.4965197890583442,
logic10,gcn,SmoothGrad(GradInput),0.5093091844291621,
logic10,gcn,GradCAM-last,0.6546152824110413,
logic10,gcn,GradCAM-last,0.5825630052611079,
logic10,gcn,GradCAM-last,0.5945328663771744,
logic10,gcn,GradCAM-last,0.5369250627844379,
logic10,gcn,GradCAM-last,0.5352795947063399,
logic10,gcn,GradCAM-last,0.5690577750622393,
logic10,gcn,GradCAM-last,0.5575855196390911,
logic10,gcn,GradCAM-last,0.463484063059956,
logic10,gcn,GradCAM-last,0.5001698360543226,
logic10,gcn,GradCAM-last,0.5363456189767574,
logic10,gcn,GradCAM-last,0.5404822124799803,
logic10,gcn,GradCAM-last,0.5485917232569018,
logic10,gcn,GradCAM-last,0.4977200242713634,
logic10,gcn,GradCAM-last,0.541761886427065,
logic10,gcn,GradCAM-last,0.5604688862724577,
logic10,gcn,GradCAM-last,0.4964026623178409,
logic10,gcn,GradCAM-last,0.4914047807351379,
logic10,gcn,GradCAM-last,0.5414096859241948,
logic10,gcn,GradCAM-last,0.5081842909075052,
logic10,gcn,GradCAM-last,0.5710169189689279,
logic10,gcn,GradCAM-all,0.5858895804096697,
logic10,gcn,GradCAM-all,0.5695042110667111,
logic10,gcn,GradCAM-all,0.5532319714016143,
logic10,gcn,GradCAM-all,0.5035230097283668,
logic10,gcn,GradCAM-all,0.5513048360369789,
logic10,gcn,GradCAM-all,0.5640486070229374,
logic10,gcn,GradCAM-all,0.5467844556237413,
logic10,gcn,GradCAM-all,0.4785316617905903,
logic10,gcn,GradCAM-all,0.5124329527119705,
logic10,gcn,GradCAM-all,0.4969209287736073,
logic10,gcn,GradCAM-all,0.5503801283042354,
logic10,gcn,GradCAM-all,0.5556200198610913,
logic10,gcn,GradCAM-all,0.4957598772135602,
logic10,gcn,GradCAM-all,0.5367841830788259,
logic10,gcn,GradCAM-all,0.5613939384028671,
logic10,gcn,GradCAM-all,0.4996644538497218,
logic10,gcn,GradCAM-all,0.5069217315422673,
logic10,gcn,GradCAM-all,0.5699358429269143,
logic10,gcn,GradCAM-all,0.5133159892562794,
logic10,gcn,GradCAM-all,0.5741811189802262,
logic10,gcn,IG,0.6017905705405706,
logic10,gcn,IG,0.7443405214914955,
logic10,gcn,IG,0.6567283641908236,
logic10,gcn,IG,0.6817816889831398,
logic10,gcn,IG,0.6887646674213234,
logic10,gcn,IG,0.7669142532814408,
logic10,gcn,IG,0.7311035182856916,
logic10,gcn,IG,0.7446091185600114,
logic10,gcn,IG,0.6918293784588428,
logic10,gcn,IG,0.7010732186959865,
logic10,gcn,IG,0.7086143574927056,
logic10,gcn,IG,0.6205350658090106,
logic10,gcn,IG,0.7421751396375991,
logic10,gcn,IG,0.7514061524413087,
logic10,gcn,IG,0.7249662304461412,
logic10,gcn,IG,0.6982959624700696,
logic10,gcn,IG,0.5898203546374711,
logic10,gcn,IG,0.7704204606157731,
logic10,gcn,IG,0.6215358483733079,
logic10,gcn,IG,0.5965753913744984,
logic10,gcn,CAM,0.7410349056945039,
logic10,gcn,CAM,0.7565780380728128,
logic10,gcn,CAM,0.7400570721441257,
logic10,gcn,CAM,0.7595417182868989,
logic10,gcn,CAM,0.7479632438325112,
logic10,gcn,CAM,0.7846788965341116,
logic10,gcn,CAM,0.7824776213595207,
logic10,gcn,CAM,0.7404378422803747,
logic10,gcn,CAM,0.7365690401769948,
logic10,gcn,CAM,0.7504729137430031,
logic10,gcn,CAM,0.7517485022755924,
logic10,gcn,CAM,0.6790967314161307,
logic10,gcn,CAM,0.7358109833269635,
logic10,gcn,CAM,0.7723208848612158,
logic10,gcn,CAM,0.7463339358096359,
logic10,gcn,CAM,0.7547512362614839,
logic10,gcn,CAM,0.6794019071657059,
logic10,gcn,CAM,0.7582335419698447,
logic10,gcn,CAM,0.7484626654967057,
logic10,gcn,CAM,0.7602111080827092,
logic10,gcn,Random,0.4997844330768438,
logic10,mpnn,GradInput,0.5463819503120436,
logic10,mpnn,GradInput,0.5391765219527497,
logic10,mpnn,GradInput,0.4968370592700949,
logic10,mpnn,GradInput,0.5787327491456955,
logic10,mpnn,GradInput,0.5766897978464537,
logic10,mpnn,GradInput,0.5150879849317349,
logic10,mpnn,GradInput,0.5348692879090606,
logic10,mpnn,GradInput,0.5183878224949654,
logic10,mpnn,GradInput,0.5403738445672293,
logic10,mpnn,GradInput,0.5144298459477031,
logic10,mpnn,GradInput,0.5298656310207649,
logic10,mpnn,GradInput,0.5673586433407862,
logic10,mpnn,GradInput,0.5182566788370361,
logic10,mpnn,GradInput,0.5261745558508951,
logic10,mpnn,GradInput,0.5068058943784389,
logic10,mpnn,GradInput,0.5098319661489306,
logic10,mpnn,GradInput,0.5461576481554159,
logic10,mpnn,GradInput,0.4956249702959829,
logic10,mpnn,GradInput,0.5165503444967731,
logic10,mpnn,GradInput,0.5251802805780078,
logic10,mpnn,SmoothGrad(GradInput),0.5941347442240298,
logic10,mpnn,SmoothGrad(GradInput),0.5188674341981973,
logic10,mpnn,SmoothGrad(GradInput),0.5213340327207515,
logic10,mpnn,SmoothGrad(GradInput),0.6668421642221867,
logic10,mpnn,SmoothGrad(GradInput),0.5888526366986191,
logic10,mpnn,SmoothGrad(GradInput),0.5497457775359561,
logic10,mpnn,SmoothGrad(GradInput),0.552831218091973,
logic10,mpnn,SmoothGrad(GradInput),0.5398960218623368,
logic10,mpnn,SmoothGrad(GradInput),0.569502063367729,
logic10,mpnn,SmoothGrad(GradInput),0.511915061624883,
logic10,mpnn,SmoothGrad(GradInput),0.5338266613099202,
logic10,mpnn,SmoothGrad(GradInput),0.6025341263399299,
logic10,mpnn,SmoothGrad(GradInput),0.5247582326133463,
logic10,mpnn,SmoothGrad(GradInput),0.5495225356860401,
logic10,mpnn,SmoothGrad(GradInput),0.5366066175887605,
logic10,mpnn,SmoothGrad(GradInput),0.5348278646858192,
logic10,mpnn,SmoothGrad(GradInput),0.5590205726812869,
logic10,mpnn,SmoothGrad(GradInput),0.5025719627538316,
logic10,mpnn,SmoothGrad(GradInput),0.5425717239110096,
logic10,mpnn,SmoothGrad(GradInput),0.5287400719320362,
logic10,mpnn,GradCAM-last,0.7124333429467359,
logic10,mpnn,GradCAM-last,0.8068882088273829,
logic10,mpnn,GradCAM-last,0.6895892644512774,
logic10,mpnn,GradCAM-last,0.7189269421843488,
logic10,mpnn,GradCAM-last,0.73493441578263,
logic10,mpnn,GradCAM-last,0.7724542901914554,
logic10,mpnn,GradCAM-last,0.7259893594129085,
logic10,mpnn,GradCAM-last,0.7611242508731351,
logic10,mpnn,GradCAM-last,0.6912745287326761,
logic10,mpnn,GradCAM-last,0.7392784196829957,
logic10,mpnn,GradCAM-last,0.7535631645759995,
logic10,mpnn,GradCAM-last,0.6967541932274075,
logic10,mpnn,GradCAM-last,0.7138910974318341,
logic10,mpnn,GradCAM-last,0.7460378454630686,
logic10,mpnn,GradCAM-last,0.7239215348143919,
logic10,mpnn,GradCAM-last,0.7719699010686734,
logic10,mpnn,GradCAM-last,0.7324447731088356,
logic10,mpnn,GradCAM-last,0.7381654075710996,
logic10,mpnn,GradCAM-last,0.7551851397610326,
logic10,mpnn,GradCAM-last,0.7380151105095302,
logic10,mpnn,GradCAM-all,0.5790460698775431,
logic10,mpnn,GradCAM-all,0.6571647870978229,
logic10,mpnn,GradCAM-all,0.5992004684303792,
logic10,mpnn,GradCAM-all,0.5728132333935906,
logic10,mpnn,GradCAM-all,0.6179501996019852,
logic10,mpnn,GradCAM-all,0.6318932927191856,
logic10,mpnn,GradCAM-all,0.5932182623923694,
logic10,mpnn,GradCAM-all,0.6212812237365809,
logic10,mpnn,GradCAM-all,0.6047194506262586,
logic10,mpnn,GradCAM-all,0.6117450419124527,
logic10,mpnn,GradCAM-all,0.6434252094631558,
logic10,mpnn,GradCAM-all,0.6662246421733029,
logic10,mpnn,GradCAM-all,0.6104948629563077,
logic10,mpnn,GradCAM-all,0.6081285294566544,
logic10,mpnn,GradCAM-all,0.6045594881309165,
logic10,mpnn,GradCAM-all,0.6495120405388263,
logic10,mpnn,GradCAM-all,0.645557039686504,
logic10,mpnn,GradCAM-all,0.6284060579740876,
logic10,mpnn,GradCAM-all,0.6652082051133391,
logic10,mpnn,GradCAM-all,0.6588064796686448,
logic10,mpnn,IG,0.6705068991648232,
logic10,mpnn,IG,0.6000171396120564,
